date,item,Wholesale_Pettah,Wholesale_Dambulla,Retail_Pettah,Retail_Dambulla,Retail_Narahenpita,year,month,month_name,day,day_of_week,day_name,week_of_year,quarter,is_weekend,avg_wholesale_price,avg_retail_price,price_spread,is_crisis_period
2023-10-19,Beans,400.0,465.0,450.0,495.0,400.0,2023,10,October,19,3,Thursday,42,4,0,432.5,448.3333333333333,15.833333333333314,0
2023-10-20,Beans,420.0,325.0,470.0,355.0,480.0,2023,10,October,20,4,Friday,42,4,0,372.5,435.0,62.5,0
2023-10-23,Beans,650.0,525.0,700.0,555.0,660.0,2023,10,October,23,0,Monday,43,4,0,587.5,638.3333333333334,50.83333333333337,0
2023-10-24,Beans,550.0,465.0,600.0,495.0,480.0,2023,10,October,24,1,Tuesday,43,4,0,507.5,525.0,17.5,0
2023-10-25,Beans,550.0,490.0,600.0,520.0,600.0,2023,10,October,25,2,Wednesday,43,4,0,520.0,573.3333333333334,53.33333333333337,0
2023-10-26,Beans,650.0,550.0,700.0,580.0,600.0,2023,10,October,26,3,Thursday,43,4,0,600.0,626.6666666666666,26.66666666666663,0
2023-10-27,Beans,650.0,525.0,700.0,555.0,600.0,2023,10,October,27,4,Friday,43,4,0,587.5,618.3333333333334,30.83333333333337,0
2023-10-30,Beans,550.0,455.0,600.0,485.0,600.0,2023,10,October,30,0,Monday,44,4,0,502.5,561.6666666666666,59.16666666666663,0
2023-10-31,Beans,450.0,275.0,500.0,305.0,700.0,2023,10,October,31,1,Tuesday,44,4,0,362.5,501.6666666666667,139.16666666666669,0
2023-11-01,Beans,400.0,415.0,450.0,445.0,600.0,2023,11,November,1,2,Wednesday,44,4,0,407.5,498.3333333333333,90.83333333333331,0
2023-11-02,Beans,400.0,310.0,450.0,340.0,600.0,2023,11,November,2,3,Thursday,44,4,0,355.0,463.3333333333333,108.33333333333331,0
2023-11-03,Beans,400.0,295.0,450.0,325.0,600.0,2023,11,November,3,4,Friday,44,4,0,347.5,458.3333333333333,110.83333333333331,0
2023-11-06,Beans,420.0,255.0,480.0,285.0,660.0,2023,11,November,6,0,Monday,45,4,0,337.5,475.0,137.5,0
2023-11-07,Beans,450.0,265.0,500.0,295.0,660.0,2023,11,November,7,1,Tuesday,45,4,0,357.5,485.0,127.5,0
2023-11-08,Beans,400.0,290.0,450.0,320.0,600.0,2023,11,November,8,2,Wednesday,45,4,0,345.0,456.6666666666667,111.66666666666669,0
2023-11-09,Beans,400.0,290.0,450.0,320.0,600.0,2023,11,November,9,3,Thursday,45,4,0,345.0,456.6666666666667,111.66666666666669,0
2023-11-10,Beans,400.0,290.0,450.0,320.0,600.0,2023,11,November,10,4,Friday,45,4,0,345.0,456.6666666666667,111.66666666666669,0
2023-11-13,Beans,400.0,345.0,450.0,375.0,660.0,2023,11,November,13,0,Monday,46,4,0,372.5,495.0,122.5,0
2023-11-14,Beans,400.0,345.0,450.0,375.0,560.0,2023,11,November,14,1,Tuesday,46,4,0,372.5,461.6666666666667,89.16666666666669,0
2023-11-15,Beans,350.0,325.0,400.0,355.0,560.0,2023,11,November,15,2,Wednesday,46,4,0,337.5,438.3333333333333,100.83333333333331,0
2023-11-16,Beans,450.0,325.0,500.0,355.0,560.0,2023,11,November,16,3,Thursday,46,4,0,387.5,471.6666666666667,84.16666666666669,0
2023-11-17,Beans,420.0,340.0,460.0,370.0,560.0,2023,11,November,17,4,Friday,46,4,0,380.0,463.3333333333333,83.33333333333331,0
2023-11-20,Beans,600.0,390.0,650.0,420.0,480.0,2023,11,November,20,0,Monday,47,4,0,495.0,516.6666666666666,21.66666666666663,0
2023-11-21,Beans,600.0,415.0,650.0,445.0,320.0,2023,11,November,21,1,Tuesday,47,4,0,507.5,471.6666666666667,-35.833333333333314,0
2023-11-22,Beans,600.0,425.0,650.0,455.0,800.0,2023,11,November,22,2,Wednesday,47,4,0,512.5,635.0,122.5,0
2023-11-23,Beans,600.0,475.0,650.0,505.0,800.0,2023,11,November,23,3,Thursday,47,4,0,537.5,651.6666666666666,114.16666666666663,0
2023-11-24,Beans,550.0,490.0,600.0,520.0,360.0,2023,11,November,24,4,Friday,47,4,0,520.0,493.3333333333333,-26.666666666666686,0
2023-11-27,Beans,650.0,495.0,700.0,525.0,600.0,2023,11,November,27,0,Monday,48,4,0,572.5,608.3333333333334,35.83333333333337,0
2023-11-28,Beans,650.0,450.0,700.0,480.0,560.0,2023,11,November,28,1,Tuesday,48,4,0,550.0,580.0,30.0,0
2023-11-29,Beans,600.0,495.0,650.0,525.0,560.0,2023,11,November,29,2,Wednesday,48,4,0,547.5,578.3333333333334,30.83333333333337,0
2023-11-30,Beans,600.0,475.0,650.0,505.0,560.0,2023,11,November,30,3,Thursday,48,4,0,537.5,571.6666666666666,34.16666666666663,0
2023-12-01,Beans,600.0,475.0,650.0,505.0,560.0,2023,12,December,1,4,Friday,48,4,0,537.5,571.6666666666666,34.16666666666663,0
2023-12-04,Beans,600.0,475.0,650.0,505.0,800.0,2023,12,December,4,0,Monday,49,4,0,537.5,651.6666666666666,114.16666666666663,0
2023-12-05,Beans,600.0,375.0,650.0,405.0,800.0,2023,12,December,5,1,Tuesday,49,4,0,487.5,618.3333333333334,130.83333333333337,0
2023-12-06,Beans,550.0,395.0,600.0,425.0,800.0,2023,12,December,6,2,Wednesday,49,4,0,472.5,608.3333333333334,135.83333333333337,0
2023-12-07,Beans,500.0,335.0,550.0,365.0,800.0,2023,12,December,7,3,Thursday,49,4,0,417.5,571.6666666666666,154.16666666666663,0
2023-12-08,Beans,500.0,325.0,550.0,355.0,800.0,2023,12,December,8,4,Friday,49,4,0,412.5,568.3333333333334,155.83333333333337,0
2023-12-11,Beans,500.0,285.0,550.0,315.0,600.0,2023,12,December,11,0,Monday,50,4,0,392.5,488.3333333333333,95.83333333333331,0
2023-12-12,Beans,400.0,310.0,450.0,340.0,700.0,2023,12,December,12,1,Tuesday,50,4,0,355.0,496.6666666666667,141.66666666666669,0
2023-12-13,Beans,400.0,295.0,450.0,325.0,600.0,2023,12,December,13,2,Wednesday,50,4,0,347.5,458.3333333333333,110.83333333333331,0
2023-12-14,Beans,400.0,325.0,450.0,355.0,600.0,2023,12,December,14,3,Thursday,50,4,0,362.5,468.3333333333333,105.83333333333331,0
2023-12-15,Beans,450.0,345.0,500.0,375.0,600.0,2023,12,December,15,4,Friday,50,4,0,397.5,491.6666666666667,94.16666666666669,0
2023-12-18,Beans,400.0,325.0,450.0,355.0,560.0,2023,12,December,18,0,Monday,51,4,0,362.5,455.0,92.5,0
2023-12-19,Beans,400.0,275.0,450.0,305.0,600.0,2023,12,December,19,1,Tuesday,51,4,0,337.5,451.6666666666667,114.16666666666669,0
2023-12-20,Beans,450.0,375.0,500.0,405.0,600.0,2023,12,December,20,2,Wednesday,51,4,0,412.5,501.6666666666667,89.16666666666669,0
2023-12-21,Beans,450.0,375.0,500.0,405.0,600.0,2023,12,December,21,3,Thursday,51,4,0,412.5,501.6666666666667,89.16666666666669,0
2023-12-22,Beans,500.0,410.0,550.0,440.0,600.0,2023,12,December,22,4,Friday,51,4,0,455.0,530.0,75.0,0
2023-12-27,Beans,400.0,515.0,450.0,545.0,800.0,2023,12,December,27,2,Wednesday,52,4,0,457.5,598.3333333333334,140.83333333333337,0
2023-12-28,Beans,400.0,550.0,450.0,580.0,600.0,2023,12,December,28,3,Thursday,52,4,0,475.0,543.3333333333334,68.33333333333337,0
2023-12-29,Beans,450.0,470.0,500.0,500.0,700.0,2023,12,December,29,4,Friday,52,4,0,460.0,566.6666666666666,106.66666666666663,0
2024-02-01,Beans,450.0,465.0,500.0,495.0,800.0,2024,2,February,1,3,Thursday,5,1,0,457.5,598.3333333333334,140.83333333333337,0
2024-02-02,Beans,450.0,600.0,500.0,630.0,600.0,2024,2,February,2,4,Friday,5,1,0,525.0,576.6666666666666,51.66666666666663,0
2024-02-05,Beans,600.0,625.0,650.0,655.0,900.0,2024,2,February,5,0,Monday,6,1,0,612.5,735.0,122.5,0
2024-02-06,Beans,600.0,625.0,650.0,655.0,1000.0,2024,2,February,6,1,Tuesday,6,1,0,612.5,768.3333333333334,155.83333333333337,0
2024-02-07,Beans,650.0,425.0,700.0,455.0,800.0,2024,2,February,7,2,Wednesday,6,1,0,537.5,651.6666666666666,114.16666666666663,0
2024-02-08,Beans,550.0,550.0,600.0,580.0,500.0,2024,2,February,8,3,Thursday,6,1,0,550.0,560.0,10.0,0
2024-02-09,Beans,550.0,575.0,600.0,605.0,500.0,2024,2,February,9,4,Friday,6,1,0,562.5,568.3333333333334,5.833333333333371,0
2024-02-12,Beans,600.0,555.0,650.0,585.0,800.0,2024,2,February,12,0,Monday,7,1,0,577.5,678.3333333333334,100.83333333333337,0
2024-02-13,Beans,600.0,575.0,650.0,605.0,800.0,2024,2,February,13,1,Tuesday,7,1,0,587.5,685.0,97.5,0
2024-02-14,Beans,550.0,525.0,600.0,555.0,800.0,2024,2,February,14,2,Wednesday,7,1,0,537.5,651.6666666666666,114.16666666666663,0
2024-02-15,Beans,550.0,575.0,600.0,605.0,600.0,2024,2,February,15,3,Thursday,7,1,0,562.5,601.6666666666666,39.16666666666663,0
2024-02-16,Beans,550.0,475.0,600.0,505.0,800.0,2024,2,February,16,4,Friday,7,1,0,512.5,635.0,122.5,0
2024-02-19,Beans,500.0,575.0,550.0,605.0,600.0,2024,2,February,19,0,Monday,8,1,0,537.5,585.0,47.5,0
2024-02-20,Beans,500.0,525.0,550.0,555.0,600.0,2024,2,February,20,1,Tuesday,8,1,0,512.5,568.3333333333334,55.83333333333337,0
2024-02-21,Beans,550.0,545.0,600.0,575.0,600.0,2024,2,February,21,2,Wednesday,8,1,0,547.5,591.6666666666666,44.16666666666663,0
2024-02-22,Beans,500.0,400.0,550.0,430.0,400.0,2024,2,February,22,3,Thursday,8,1,0,450.0,460.0,10.0,0
2024-02-26,Beans,400.0,375.0,450.0,405.0,600.0,2024,2,February,26,0,Monday,9,1,0,387.5,485.0,97.5,0
2024-02-27,Beans,400.0,435.0,450.0,465.0,600.0,2024,2,February,27,1,Tuesday,9,1,0,417.5,505.0,87.5,0
2024-02-28,Beans,420.0,410.0,470.0,440.0,600.0,2024,2,February,28,2,Wednesday,9,1,0,415.0,503.3333333333333,88.33333333333331,0
2024-02-29,Beans,420.0,375.0,470.0,405.0,600.0,2024,2,February,29,3,Thursday,9,1,0,397.5,491.6666666666667,94.16666666666669,0
2024-03-01,Beans,450.0,440.0,500.0,470.0,600.0,2024,3,March,1,4,Friday,9,1,0,445.0,523.3333333333334,78.33333333333337,0
2024-03-04,Beans,400.0,390.0,450.0,420.0,480.0,2024,3,March,4,0,Monday,10,1,0,395.0,450.0,55.0,0
2024-03-05,Beans,400.0,375.0,450.0,405.0,500.0,2024,3,March,5,1,Tuesday,10,1,0,387.5,451.6666666666667,64.16666666666669,0
2024-03-06,Beans,350.0,315.0,400.0,345.0,600.0,2024,3,March,6,2,Wednesday,10,1,0,332.5,448.3333333333333,115.83333333333331,0
2024-03-07,Beans,300.0,300.0,350.0,330.0,600.0,2024,3,March,7,3,Thursday,10,1,0,300.0,426.6666666666667,126.66666666666669,0
2024-03-11,Beans,300.0,275.0,350.0,305.0,480.0,2024,3,March,11,0,Monday,11,1,0,287.5,378.3333333333333,90.83333333333331,0
2024-03-12,Beans,300.0,265.0,350.0,295.0,480.0,2024,3,March,12,1,Tuesday,11,1,0,282.5,375.0,92.5,0
2024-03-13,Beans,300.0,225.0,350.0,255.0,600.0,2024,3,March,13,2,Wednesday,11,1,0,262.5,401.6666666666667,139.16666666666669,0
2024-03-14,Beans,300.0,265.0,350.0,295.0,500.0,2024,3,March,14,3,Thursday,11,1,0,282.5,381.6666666666667,99.16666666666669,0
2024-03-15,Beans,200.0,225.0,250.0,255.0,500.0,2024,3,March,15,4,Friday,11,1,0,212.5,335.0,122.5,0
2024-03-18,Beans,180.0,140.0,230.0,170.0,320.0,2024,3,March,18,0,Monday,12,1,0,160.0,240.0,80.0,0
2024-03-19,Beans,150.0,115.0,200.0,145.0,360.0,2024,3,March,19,1,Tuesday,12,1,0,132.5,235.0,102.5,0
2024-03-20,Beans,150.0,165.0,200.0,195.0,240.0,2024,3,March,20,2,Wednesday,12,1,0,157.5,211.66666666666666,54.16666666666666,0
2024-03-21,Beans,180.0,170.0,230.0,200.0,240.0,2024,3,March,21,3,Thursday,12,1,0,175.0,223.33333333333334,48.33333333333334,0
2024-03-22,Beans,160.0,140.0,200.0,170.0,240.0,2024,3,March,22,4,Friday,12,1,0,150.0,203.33333333333334,53.33333333333334,0
2024-03-25,Beans,150.0,110.0,200.0,140.0,240.0,2024,3,March,25,0,Monday,13,1,0,130.0,193.33333333333334,63.33333333333334,0
2024-03-26,Beans,120.0,100.0,180.0,130.0,200.0,2024,3,March,26,1,Tuesday,13,1,0,110.0,170.0,60.0,0
2024-03-27,Beans,120.0,110.0,180.0,140.0,200.0,2024,3,March,27,2,Wednesday,13,1,0,115.0,173.33333333333334,58.33333333333334,0
2024-03-28,Beans,100.0,115.0,150.0,145.0,200.0,2024,3,March,28,3,Thursday,13,1,0,107.5,165.0,57.5,0
2024-04-01,Beans,130.0,100.0,180.0,130.0,200.0,2024,4,April,1,0,Monday,14,2,0,115.0,170.0,55.0,0
2024-04-02,Beans,130.0,100.0,180.0,130.0,200.0,2024,4,April,2,1,Tuesday,14,2,0,115.0,170.0,55.0,0
2024-04-03,Beans,130.0,100.0,130.0,130.0,300.0,2024,4,April,3,2,Wednesday,14,2,0,115.0,186.66666666666666,71.66666666666666,0
2024-04-04,Beans,130.0,100.0,130.0,130.0,200.0,2024,4,April,4,3,Thursday,14,2,0,115.0,165.0,71.66666666666666,0
2024-04-05,Beans,130.0,100.0,130.0,115.0,200.0,2024,4,April,5,4,Friday,14,2,0,115.0,148.33333333333334,71.66666666666666,0
2024-04-08,Beans,160.0,110.0,200.0,140.0,120.0,2024,4,April,8,0,Monday,15,2,0,135.0,153.33333333333334,18.333333333333343,0
2024-04-09,Beans,160.0,200.0,200.0,230.0,320.0,2024,4,April,9,1,Tuesday,15,2,0,180.0,250.0,70.0,0
2024-04-10,Beans,200.0,185.0,250.0,215.0,320.0,2024,4,April,10,2,Wednesday,15,2,0,192.5,261.6666666666667,69.16666666666669,0
2024-04-15,Beans,200.0,185.0,230.0,215.0,320.0,2024,4,April,15,0,Monday,16,2,0,192.5,255.0,62.5,0
2024-04-16,Beans,130.0,165.0,180.0,195.0,320.0,2024,4,April,16,1,Tuesday,16,2,0,147.5,187.5,40.0,0
2024-04-17,Beans,130.0,165.0,130.0,195.0,380.0,2024,4,April,17,2,Wednesday,16,2,0,147.5,235.0,87.5,0
2024-04-18,Beans,100.0,165.0,150.0,105.0,200.0,2024,4,April,18,3,Thursday,16,2,0,100.0,151.66666666666666,51.66666666666666,0
2024-04-19,Beans,120.0,145.0,170.0,175.0,240.0,2024,4,April,19,4,Friday,16,2,0,132.5,195.0,62.5,0
2024-04-22,Beans,100.0,140.0,150.0,170.0,360.0,2024,4,April,22,0,Monday,17,2,0,120.0,226.66666666666666,106.66666666666666,0
2024-04-24,Beans,150.0,135.0,200.0,165.0,280.0,2024,4,April,24,2,Wednesday,17,2,0,142.5,215.0,72.5,0
2024-04-25,Beans,130.0,150.0,180.0,180.0,280.0,2024,4,April,25,3,Thursday,17,2,0,140.0,213.33333333333334,73.33333333333334,0
2024-04-26,Beans,100.0,140.0,150.0,170.0,280.0,2024,4,April,26,4,Friday,17,2,0,120.0,200.0,80.0,0
2024-04-29,Beans,150.0,170.0,200.0,200.0,360.0,2024,4,April,29,0,Monday,18,2,0,160.0,253.33333333333334,93.33333333333334,0
2024-04-30,Beans,150.0,200.0,200.0,230.0,360.0,2024,4,April,30,1,Tuesday,18,2,0,175.0,263.3333333333333,88.33333333333331,0
2024-05-02,Beans,200.0,140.0,250.0,170.0,360.0,2024,5,May,2,3,Thursday,18,2,0,170.0,260.0,90.0,0
2024-05-03,Beans,200.0,195.0,250.0,225.0,360.0,2024,5,May,3,4,Friday,18,2,0,197.5,278.3333333333333,80.83333333333331,0
2024-05-06,Beans,200.0,215.0,250.0,245.0,480.0,2024,5,May,6,0,Monday,19,2,0,207.5,325.0,117.5,0
2024-05-07,Beans,250.0,245.0,300.0,275.0,480.0,2024,5,May,7,1,Tuesday,19,2,0,247.5,351.6666666666667,104.16666666666669,0
2024-05-08,Beans,200.0,190.0,250.0,220.0,480.0,2024,5,May,8,2,Wednesday,19,2,0,195.0,316.6666666666667,121.66666666666669,0
2024-05-09,Beans,150.0,175.0,200.0,205.0,400.0,2024,5,May,9,3,Thursday,19,2,0,162.5,268.3333333333333,105.83333333333331,0
2024-05-10,Beans,150.0,175.0,200.0,205.0,400.0,2024,5,May,10,4,Friday,19,2,0,162.5,268.3333333333333,105.83333333333331,0
2024-05-13,Beans,200.0,235.0,250.0,265.0,400.0,2024,5,May,13,0,Monday,20,2,0,217.5,305.0,87.5,0
2024-05-14,Beans,200.0,290.0,250.0,320.0,480.0,2024,5,May,14,1,Tuesday,20,2,0,245.0,350.0,105.0,0
2024-05-15,Beans,250.0,230.0,300.0,260.0,400.0,2024,5,May,15,2,Wednesday,20,2,0,240.0,320.0,80.0,0
2024-05-16,Beans,250.0,295.0,300.0,325.0,480.0,2024,5,May,16,3,Thursday,20,2,0,272.5,368.3333333333333,95.83333333333331,0
2024-05-17,Beans,270.0,335.0,320.0,365.0,480.0,2024,5,May,17,4,Friday,20,2,0,302.5,388.3333333333333,85.83333333333331,0
2024-05-20,Beans,400.0,325.0,450.0,355.0,600.0,2024,5,May,20,0,Monday,21,2,0,362.5,468.3333333333333,105.83333333333331,0
2024-05-21,Beans,400.0,375.0,450.0,405.0,600.0,2024,5,May,21,1,Tuesday,21,2,0,387.5,485.0,97.5,0
2024-05-22,Beans,700.0,625.0,750.0,655.0,960.0,2024,5,May,22,2,Wednesday,21,2,0,662.5,788.3333333333334,125.83333333333337,0
2024-05-22,Beans,450.0,500.0,500.0,530.0,600.0,2024,5,May,22,2,Wednesday,21,2,0,475.0,543.3333333333334,68.33333333333337,0
2024-05-27,Beans,600.0,575.0,650.0,605.0,800.0,2024,5,May,27,0,Monday,22,2,0,587.5,685.0,97.5,0
2024-05-28,Beans,750.0,625.0,850.0,655.0,900.0,2024,5,May,28,1,Tuesday,22,2,0,687.5,801.6666666666666,114.16666666666663,0
2024-05-29,Beans,750.0,650.0,850.0,680.0,900.0,2024,5,May,29,2,Wednesday,22,2,0,700.0,810.0,110.0,0
2024-05-31,Beans,700.0,625.0,750.0,655.0,900.0,2024,5,May,31,4,Friday,22,2,0,662.5,768.3333333333334,105.83333333333337,0
2024-06-03,Beans,500.0,400.0,550.0,430.0,800.0,2024,6,June,3,0,Monday,23,2,0,450.0,593.3333333333334,143.33333333333337,0
2024-06-04,Beans,600.0,425.0,650.0,455.0,800.0,2024,6,June,4,1,Tuesday,23,2,0,512.5,635.0,122.5,0
2024-06-05,Beans,500.0,375.0,550.0,405.0,700.0,2024,6,June,5,2,Wednesday,23,2,0,437.5,551.6666666666666,114.16666666666663,0
2024-06-06,Beans,480.0,475.0,530.0,505.0,700.0,2024,6,June,6,3,Thursday,23,2,0,477.5,578.3333333333334,100.83333333333337,0
2024-06-07,Beans,450.0,480.0,500.0,510.0,700.0,2024,6,June,7,4,Friday,23,2,0,465.0,570.0,105.0,0
2024-06-10,Beans,450.0,375.0,500.0,405.0,700.0,2024,6,June,10,0,Monday,24,2,0,412.5,535.0,122.5,0
2024-06-11,Beans,450.0,475.0,500.0,505.0,700.0,2024,6,June,11,1,Tuesday,24,2,0,462.5,568.3333333333334,105.83333333333337,0
2024-06-12,Beans,500.0,425.0,550.0,455.0,700.0,2024,6,June,12,2,Wednesday,24,2,0,462.5,568.3333333333334,105.83333333333337,0
2024-06-13,Beans,550.0,475.0,600.0,505.0,700.0,2024,6,June,13,3,Thursday,24,2,0,512.5,601.6666666666666,89.16666666666663,0
2024-06-14,Beans,550.0,425.0,600.0,455.0,700.0,2024,6,June,14,4,Friday,24,2,0,487.5,585.0,97.5,0
2024-06-18,Beans,550.0,485.0,600.0,515.0,680.0,2024,6,June,18,1,Tuesday,25,2,0,517.5,598.3333333333334,80.83333333333337,0
2024-06-19,Beans,600.0,525.0,650.0,555.0,700.0,2024,6,June,19,2,Wednesday,25,2,0,562.5,635.0,72.5,0
2024-06-20,Beans,500.0,500.0,550.0,530.0,700.0,2024,6,June,20,3,Thursday,25,2,0,500.0,593.3333333333334,93.33333333333337,0
2024-06-24,Beans,500.0,425.0,550.0,455.0,700.0,2024,6,June,24,0,Monday,26,2,0,462.5,568.3333333333334,105.83333333333337,0
2024-06-25,Beans,550.0,590.0,600.0,620.0,700.0,2024,6,June,25,1,Tuesday,26,2,0,570.0,640.0,70.0,0
2024-06-26,Beans,500.0,475.0,550.0,505.0,700.0,2024,6,June,26,2,Wednesday,26,2,0,487.5,585.0,97.5,0
2024-06-27,Beans,500.0,475.0,550.0,505.0,700.0,2024,6,June,27,3,Thursday,26,2,0,487.5,585.0,97.5,0
2024-06-28,Beans,500.0,425.0,550.0,455.0,700.0,2024,6,June,28,4,Friday,26,2,0,462.5,568.3333333333334,105.83333333333337,0
2024-07-01,Beans,650.0,525.0,700.0,555.0,800.0,2024,7,July,1,0,Monday,27,3,0,587.5,685.0,97.5,0
2024-07-02,Beans,650.0,525.0,700.0,555.0,800.0,2024,7,July,2,1,Tuesday,27,3,0,587.5,685.0,97.5,0
2024-07-03,Beans,550.0,450.0,600.0,480.0,800.0,2024,7,July,3,2,Wednesday,27,3,0,500.0,626.6666666666666,126.66666666666663,0
2024-07-04,Beans,550.0,475.0,600.0,505.0,800.0,2024,7,July,4,3,Thursday,27,3,0,512.5,635.0,122.5,0
2024-07-05,Beans,450.0,390.0,500.0,420.0,760.0,2024,7,July,5,4,Friday,27,3,0,420.0,560.0,140.0,0
2024-07-08,Beans,550.0,450.0,600.0,480.0,800.0,2024,7,July,8,0,Monday,28,3,0,500.0,626.6666666666666,126.66666666666663,0
2024-07-09,Beans,550.0,435.0,600.0,465.0,800.0,2024,7,July,9,1,Tuesday,28,3,0,492.5,621.6666666666666,129.16666666666663,0
2024-07-10,Beans,500.0,425.0,550.0,455.0,760.0,2024,7,July,10,2,Wednesday,28,3,0,462.5,588.3333333333334,125.83333333333337,0
2024-07-11,Beans,600.0,375.0,650.0,405.0,780.0,2024,7,July,11,3,Thursday,28,3,0,487.5,611.6666666666666,124.16666666666663,0
2024-07-11,Beans,300.0,190.0,350.0,220.0,360.0,2024,7,July,11,3,Thursday,28,3,0,245.0,310.0,65.0,0
2024-07-12,Beans,550.0,490.0,600.0,520.0,720.0,2024,7,July,12,4,Friday,28,3,0,520.0,613.3333333333334,93.33333333333337,0
2024-07-15,Beans,550.0,450.0,600.0,480.0,800.0,2024,7,July,15,0,Monday,29,3,0,500.0,626.6666666666666,126.66666666666663,0
2024-07-16,Beans,500.0,475.0,550.0,505.0,800.0,2024,7,July,16,1,Tuesday,29,3,0,487.5,618.3333333333334,130.83333333333337,0
2024-07-17,Beans,550.0,575.0,600.0,605.0,800.0,2024,7,July,17,2,Wednesday,29,3,0,562.5,668.3333333333334,105.83333333333337,0
2024-07-18,Beans,500.0,475.0,550.0,505.0,800.0,2024,7,July,18,3,Thursday,29,3,0,487.5,618.3333333333334,130.83333333333337,0
2024-07-19,Beans,500.0,515.0,550.0,545.0,800.0,2024,7,July,19,4,Friday,29,3,0,507.5,631.6666666666666,124.16666666666663,0
2024-07-22,Beans,600.0,575.0,650.0,605.0,800.0,2024,7,July,22,0,Monday,30,3,0,587.5,685.0,97.5,0
2024-07-23,Beans,650.0,595.0,700.0,625.0,800.0,2024,7,July,23,1,Tuesday,30,3,0,622.5,708.3333333333334,85.83333333333337,0
2024-07-24,Beans,600.0,575.0,650.0,605.0,800.0,2024,7,July,24,2,Wednesday,30,3,0,587.5,685.0,97.5,0
2024-07-25,Beans,550.0,575.0,600.0,605.0,800.0,2024,7,July,25,3,Thursday,30,3,0,562.5,668.3333333333334,105.83333333333337,0
2024-07-26,Beans,500.0,525.0,550.0,555.0,700.0,2024,7,July,26,4,Friday,30,3,0,512.5,601.6666666666666,89.16666666666663,0
2024-07-29,Beans,550.0,475.0,600.0,505.0,800.0,2024,7,July,29,0,Monday,31,3,0,512.5,635.0,122.5,0
2024-07-30,Beans,500.0,425.0,550.0,455.0,700.0,2024,7,July,30,1,Tuesday,31,3,0,462.5,568.3333333333334,105.83333333333337,0
2024-07-31,Beans,400.0,290.0,450.0,320.0,700.0,2024,7,July,31,2,Wednesday,31,3,0,345.0,490.0,145.0,0
2024-08-01,Beans,400.0,425.0,450.0,455.0,600.0,2024,8,August,1,3,Thursday,31,3,0,412.5,501.6666666666667,89.16666666666669,0
2024-08-02,Beans,400.0,375.0,450.0,405.0,600.0,2024,8,August,2,4,Friday,31,3,0,387.5,485.0,97.5,0
2024-08-05,Beans,400.0,350.0,450.0,380.0,560.0,2024,8,August,5,0,Monday,32,3,0,375.0,463.3333333333333,88.33333333333331,0
2024-08-06,Beans,450.0,350.0,500.0,380.0,480.0,2024,8,August,6,1,Tuesday,32,3,0,400.0,453.3333333333333,53.333333333333314,0
2024-08-07,Beans,400.0,325.0,450.0,355.0,560.0,2024,8,August,7,2,Wednesday,32,3,0,362.5,455.0,92.5,0
2024-08-08,Beans,350.0,475.0,400.0,505.0,600.0,2024,8,August,8,3,Thursday,32,3,0,412.5,501.6666666666667,89.16666666666669,0
2024-08-09,Beans,350.0,365.0,400.0,395.0,560.0,2024,8,August,9,4,Friday,32,3,0,357.5,451.6666666666667,94.16666666666669,0
2024-08-12,Beans,400.0,395.0,450.0,425.0,480.0,2024,8,August,12,0,Monday,33,3,0,397.5,451.6666666666667,54.166666666666686,0
2024-08-13,Beans,400.0,425.0,450.0,455.0,500.0,2024,8,August,13,1,Tuesday,33,3,0,412.5,468.3333333333333,55.833333333333314,0
2024-08-14,Beans,300.0,385.0,350.0,415.0,500.0,2024,8,August,14,2,Wednesday,33,3,0,342.5,421.6666666666667,79.16666666666669,0
2024-08-15,Beans,300.0,350.0,350.0,380.0,480.0,2024,8,August,15,3,Thursday,33,3,0,325.0,403.3333333333333,78.33333333333331,0
2024-08-16,Beans,300.0,375.0,350.0,405.0,480.0,2024,8,August,16,4,Friday,33,3,0,337.5,411.6666666666667,74.16666666666669,0
2024-08-20,Beans,350.0,375.0,400.0,405.0,480.0,2024,8,August,20,1,Tuesday,34,3,0,362.5,428.3333333333333,65.83333333333331,0
2024-08-21,Beans,300.0,365.0,350.0,395.0,480.0,2024,8,August,21,2,Wednesday,34,3,0,332.5,408.3333333333333,75.83333333333331,0
2024-08-22,Beans,200.0,375.0,250.0,405.0,460.0,2024,8,August,22,3,Thursday,34,3,0,287.5,371.6666666666667,84.16666666666669,0
2024-08-23,Beans,200.0,275.0,250.0,305.0,480.0,2024,8,August,23,4,Friday,34,3,0,237.5,345.0,107.5,0
2024-08-26,Beans,300.0,375.0,350.0,405.0,480.0,2024,8,August,26,0,Monday,35,3,0,337.5,411.6666666666667,74.16666666666669,0
2024-08-27,Beans,300.0,340.0,350.0,370.0,480.0,2024,8,August,27,1,Tuesday,35,3,0,320.0,400.0,80.0,0
2024-08-28,Beans,300.0,275.0,350.0,305.0,480.0,2024,8,August,28,2,Wednesday,35,3,0,287.5,378.3333333333333,90.83333333333331,0
2024-08-29,Beans,300.0,315.0,350.0,345.0,480.0,2024,8,August,29,3,Thursday,35,3,0,307.5,391.6666666666667,84.16666666666669,0
2024-08-30,Beans,200.0,250.0,250.0,280.0,480.0,2024,8,August,30,4,Friday,35,3,0,225.0,336.6666666666667,111.66666666666669,0
